ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld_ap,multiplex,13846519,10711,30304,13876823,13857230,0.0007729539020424717,0.0021837851502465658,0.9992270460979575,0.9978162148497535,0.9985211321259103
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld_u,multiplex,13835896,15469,40927,13876823,13851365,0.0011167852410213723,0.0029493061920585137,0.9988832147589787,0.9970506938079415,0.9979661130399144
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,deml,multiplex,13795858,19927,80965,13876823,13815785,0.001442335705137276,0.005834548729201201,0.9985576642948627,0.9941654512707988,0.9963567172871547
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,mdd,multiplex,11946559,31,1930264,13876823,11946590,2.594882723856766e-06,0.1390998501602276,0.9999974051172762,0.8609001498397724,0.9252501983374545
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld,multiplex,13833498,12900,43325,13876823,13846398,0.00093165023856746,0.0031221123163421485,0.9990683497614326,0.9968778876836578,0.9979719167552717
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld_ap,multiplex,13832474,12888,44349,13876823,13845362,0.0009308532344621975,0.003195904422791874,0.9990691467655378,0.9968040955772082,0.9979353359051605
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld_u,multiplex,13811544,19143,65279,13876823,13830687,0.0013840961045535915,0.004704174723566049,0.9986159038954464,0.9952958252764339,0.9969531004409995
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,deml,multiplex,13737342,29542,139481,13876823,13766884,0.00214587411356121,0.01005136406222087,0.9978541258864387,0.9899486359377792,0.9938856608485974
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,11299507,38,2577316,13876823,11299545,3.3629672699210454e-06,0.1857281021743954,0.9999966370327301,0.8142718978256046,0.8976280454750264
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld,multiplex,13805977,17415,70846,13876823,13823392,0.0012598210337954679,0.005105347239782477,0.9987401789662045,0.9948946527602175,0.996813707041624
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld_ap,multiplex,13804290,17431,72533,13876823,13821721,0.0012611309402063607,0.005226916852654242,0.9987388690597936,0.9947730831473458,0.9967520314425192
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld_u,multiplex,13761968,26335,114855,13876823,13788303,0.001909952225447903,0.008276750377229716,0.9980900477745521,0.9917232496227703,0.9948964627885664
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,deml,multiplex,13413957,85126,462866,13876823,13499083,0.006306057974456487,0.03335532924214714,0.9936939420255435,0.9666446707578529,0.9799826898879621
